+------+----------+-----------------+---------+----------------+----+---------+---------+-------------+-------+----+------------+------------+-----------------+-----------------------------+----------+---------+---------------------------+
|dateID|date      |month_weekday_int|day_str  |week_weekday_int|week|month_int|month_str|month_firstOf|quarter|year|year_day_int|is_leap_year|date_str_abr     |date_str_full                |unix_ts   |isHoliday|holiday                    |
|583   |2022-08-06|6                |Saturday |7               |31  |8        |August   |2022-08-01   |3      |2022|218         |0           |Sat 6th Aug 2022 |Saturday 6th August 2022     |1659765600|0        |NULL                       |
|584   |2022-08-07|7                |Sunday   |1               |32  |8        |August   |2022-08-01   |3      |2022|219         |0           |Sun 7th Aug 2022 |Sunday 7th August 2022       |1659852000|0        |NULL                       |
|585   |2022-08-08|8                |Monday   |2               |32  |8        |August   |2022-08-01   |3      |2022|220         |0           |Mon 8th Aug 2022 |Monday 8th August 2022       |1659938400|0        |NULL                       |
|586   |2022-08-09|9                |Tuesday  |3               |32  |8        |August   |2022-08-01   |3      |2022|221         |0           |Tue 9th Aug 2022 |Tuesday 9th August 2022      |1660024800|0        |NULL                       |
|587   |2022-08-10|10               |Wednesday|4               |32  |8        |August   |2022-08-01   |3      |2022|222         |0           |Wed 10th Aug 2022|Wednesday 10th August 2022   |1660111200|0        |NULL                       |
|588   |2022-08-11|11               |Thursday |5               |32  |8        |August   |2022-08-01   |3      |2022|223         |0           |Thu 11th Aug 2022|Thursday 11th August 2022    |1660197600|0        |NULL                       |
|589   |2022-08-12|12               |Friday   |6               |32  |8        |August   |2022-08-01   |3      |2022|224         |0           |Fri 12th Aug 2022|Friday 12th August 2022      |1660284000|0        |NULL                       |
|590   |2022-08-13|13               |Saturday |7               |32  |8        |August   |2022-08-01   |3      |2022|225         |0           |Sat 13th Aug 2022|Saturday 13th August 2022    |1660370400|0        |NULL                       |
|591   |2022-08-14|14               |Sunday   |1               |33  |8        |August   |2022-08-01   |3      |2022|226         |0           |Sun 14th Aug 2022|Sunday 14th August 2022      |1660456800|0        |NULL                       |
|592   |2022-08-15|15               |Monday   |2               |33  |8        |August   |2022-08-01   |3      |2022|227         |0           |Mon 15th Aug 2022|Monday 15th August 2022      |1660543200|0        |NULL                       |
|593   |2022-08-16|16               |Tuesday  |3               |33  |8        |August   |2022-08-01   |3      |2022|228         |0           |Tue 16th Aug 2022|Tuesday 16th August 2022     |1660629600|0        |NULL                       |
|594   |2022-08-17|17               |Wednesday|4               |33  |8        |August   |2022-08-01   |3      |2022|229         |0           |Wed 17th Aug 2022|Wednesday 17th August 2022   |1660716000|0        |NULL                       |
|595   |2022-08-18|18               |Thursday |5               |33  |8        |August   |2022-08-01   |3      |2022|230         |0           |Thu 18th Aug 2022|Thursday 18th August 2022    |1660802400|0        |NULL                       |
|596   |2022-08-19|19               |Friday   |6               |33  |8        |August   |2022-08-01   |3      |2022|231         |0           |Fri 19th Aug 2022|Friday 19th August 2022      |1660888800|0        |NULL                       |
|597   |2022-08-20|20               |Saturday |7               |33  |8        |August   |2022-08-01   |3      |2022|232         |0           |Sat 20th Aug 2022|Saturday 20th August 2022    |1660975200|0        |NULL                       |
|598   |2022-08-21|21               |Sunday   |1               |34  |8        |August   |2022-08-01   |3      |2022|233         |0           |Sun 21st Aug 2022|Sunday 21st August 2022      |1661061600|0        |NULL                       |
|599   |2022-08-22|22               |Monday   |2               |34  |8        |August   |2022-08-01   |3      |2022|234         |0           |Mon 22nd Aug 2022|Monday 22nd August 2022      |1661148000|0        |NULL                       |
|600   |2022-08-23|23               |Tuesday  |3               |34  |8        |August   |2022-08-01   |3      |2022|235         |0           |Tue 23rd Aug 2022|Tuesday 23rd August 2022     |1661234400|0        |NULL                       |
|601   |2022-08-24|24               |Wednesday|4               |34  |8        |August   |2022-08-01   |3      |2022|236         |0           |Wed 24th Aug 2022|Wednesday 24th August 2022   |1661320800|0        |NULL                       |
|602   |2022-08-25|25               |Thursday |5               |34  |8        |August   |2022-08-01   |3      |2022|237         |0           |Thu 25th Aug 2022|Thursday 25th August 2022    |1661407200|0        |NULL                       |
|603   |2022-08-26|26               |Friday   |6               |34  |8        |August   |2022-08-01   |3      |2022|238         |0           |Fri 26th Aug 2022|Friday 26th August 2022      |1661493600|0        |NULL                       |
|604   |2022-08-27|27               |Saturday |7               |34  |8        |August   |2022-08-01   |3      |2022|239         |0           |Sat 27th Aug 2022|Saturday 27th August 2022    |1661580000|0        |NULL                       |
|605   |2022-08-28|28               |Sunday   |1               |35  |8        |August   |2022-08-01   |3      |2022|240         |0           |Sun 28th Aug 2022|Sunday 28th August 2022      |1661666400|0        |NULL                       |
|606   |2022-08-29|29               |Monday   |2               |35  |8        |August   |2022-08-01   |3      |2022|241         |0           |Mon 29th Aug 2022|Monday 29th August 2022      |1661752800|0        |NULL                       |
|607   |2022-08-30|30               |Tuesday  |3               |35  |8        |August   |2022-08-01   |3      |2022|242         |0           |Tue 30th Aug 2022|Tuesday 30th August 2022     |1661839200|0        |NULL                       |
|608   |2022-08-31|31               |Wednesday|4               |35  |8        |August   |2022-08-01   |3      |2022|243         |0           |Wed 31st Aug 2022|Wednesday 31st August 2022   |1661925600|0        |NULL                       |
|609   |2022-09-01|1                |Thursday |5               |35  |9        |September|2022-09-01   |3      |2022|244         |0           |Thu 1st Sep 2022 |Thursday 1st September 2022  |1662012000|0        |NULL                       |
|610   |2022-09-02|2                |Friday   |6               |35  |9        |September|2022-09-01   |3      |2022|245         |0           |Fri 2nd Sep 2022 |Friday 2nd September 2022    |1662098400|0        |NULL                       |
|611   |2022-09-03|3                |Saturday |7               |35  |9        |September|2022-09-01   |3      |2022|246         |0           |Sat 3rd Sep 2022 |Saturday 3rd September 2022  |1662184800|0        |NULL                       |
|612   |2022-09-04|4                |Sunday   |1               |36  |9        |September|2022-09-01   |3      |2022|247         |0           |Sun 4th Sep 2022 |Sunday 4th September 2022    |1662271200|0        |NULL                       |
|613   |2022-09-05|5                |Monday   |2               |36  |9        |September|2022-09-01   |3      |2022|248         |0           |Mon 5th Sep 2022 |Monday 5th September 2022    |1662357600|0        |NULL                       |
|614   |2022-09-06|6                |Tuesday  |3               |36  |9        |September|2022-09-01   |3      |2022|249         |0           |Tue 6th Sep 2022 |Tuesday 6th September 2022   |1662444000|0        |NULL                       |
|615   |2022-09-07|7                |Wednesday|4               |36  |9        |September|2022-09-01   |3      |2022|250         |0           |Wed 7th Sep 2022 |Wednesday 7th September 2022 |1662530400|0        |NULL                       |
|616   |2022-09-08|8                |Thursday |5               |36  |9        |September|2022-09-01   |3      |2022|251         |0           |Thu 8th Sep 2022 |Thursday 8th September 2022  |1662616800|0        |NULL                       |
|617   |2022-09-09|9                |Friday   |6               |36  |9        |September|2022-09-01   |3      |2022|252         |0           |Fri 9th Sep 2022 |Friday 9th September 2022    |1662703200|0        |NULL                       |
|618   |2022-09-10|10               |Saturday |7               |36  |9        |September|2022-09-01   |3      |2022|253         |0           |Sat 10th Sep 2022|Saturday 10th September 2022 |1662789600|0        |NULL                       |
|619   |2022-09-11|11               |Sunday   |1               |37  |9        |September|2022-09-01   |3      |2022|254         |0           |Sun 11th Sep 2022|Sunday 11th September 2022   |1662876000|0        |NULL                       |
|620   |2022-09-12|12               |Monday   |2               |37  |9        |September|2022-09-01   |3      |2022|255         |0           |Mon 12th Sep 2022|Monday 12th September 2022   |1662962400|0        |NULL                       |
|621   |2022-09-13|13               |Tuesday  |3               |37  |9        |September|2022-09-01   |3      |2022|256         |0           |Tue 13th Sep 2022|Tuesday 13th September 2022  |1663048800|0        |NULL                       |
|622   |2022-09-14|14               |Wednesday|4               |37  |9        |September|2022-09-01   |3      |2022|257         |0           |Wed 14th Sep 2022|Wednesday 14th September 2022|1663135200|0        |NULL                       |
|623   |2022-09-15|15               |Thursday |5               |37  |9        |September|2022-09-01   |3      |2022|258         |0           |Thu 15th Sep 2022|Thursday 15th September 2022 |1663221600|0        |NULL                       |
|624   |2022-09-16|16               |Friday   |6               |37  |9        |September|2022-09-01   |3      |2022|259         |0           |Fri 16th Sep 2022|Friday 16th September 2022   |1663308000|0        |NULL                       |
|625   |2022-09-17|17               |Saturday |7               |37  |9        |September|2022-09-01   |3      |2022|260         |0           |Sat 17th Sep 2022|Saturday 17th September 2022 |1663394400|0        |NULL                       |
|626   |2022-09-18|18               |Sunday   |1               |38  |9        |September|2022-09-01   |3      |2022|261         |0           |Sun 18th Sep 2022|Sunday 18th September 2022   |1663480800|0        |NULL                       |
|627   |2022-09-19|19               |Monday   |2               |38  |9        |September|2022-09-01   |3      |2022|262         |0           |Mon 19th Sep 2022|Monday 19th September 2022   |1663567200|0        |NULL                       |
|628   |2022-09-20|20               |Tuesday  |3               |38  |9        |September|2022-09-01   |3      |2022|263         |0           |Tue 20th Sep 2022|Tuesday 20th September 2022  |1663653600|0        |NULL                       |
|629   |2022-09-21|21               |Wednesday|4               |38  |9        |September|2022-09-01   |3      |2022|264         |0           |Wed 21st Sep 2022|Wednesday 21st September 2022|1663740000|0        |NULL                       |
|630   |2022-09-22|22               |Thursday |5               |38  |9        |September|2022-09-01   |3      |2022|265         |0           |Thu 22nd Sep 2022|Thursday 22nd September 2022 |1663826400|0        |NULL                       |
|631   |2022-09-23|23               |Friday   |6               |38  |9        |September|2022-09-01   |3      |2022|266         |0           |Fri 23rd Sep 2022|Friday 23rd September 2022   |1663912800|0        |NULL                       |
|632   |2022-09-24|24               |Saturday |7               |38  |9        |September|2022-09-01   |3      |2022|267         |0           |Sat 24th Sep 2022|Saturday 24th September 2022 |1663999200|0        |NULL                       |
|633   |2022-09-25|25               |Sunday   |1               |39  |9        |September|2022-09-01   |3      |2022|268         |0           |Sun 25th Sep 2022|Sunday 25th September 2022   |1664085600|0        |NULL                       |
|634   |2022-09-26|26               |Monday   |2               |39  |9        |September|2022-09-01   |3      |2022|269         |0           |Mon 26th Sep 2022|Monday 26th September 2022   |1664172000|0        |NULL                       |
|635   |2022-09-27|27               |Tuesday  |3               |39  |9        |September|2022-09-01   |3      |2022|270         |0           |Tue 27th Sep 2022|Tuesday 27th September 2022  |1664258400|0        |NULL                       |
|636   |2022-09-28|28               |Wednesday|4               |39  |9        |September|2022-09-01   |3      |2022|271         |0           |Wed 28th Sep 2022|Wednesday 28th September 2022|1664344800|0        |NULL                       |
|637   |2022-09-29|29               |Thursday |5               |39  |9        |September|2022-09-01   |3      |2022|272         |0           |Thu 29th Sep 2022|Thursday 29th September 2022 |1664431200|0        |NULL                       |
|638   |2022-09-30|30               |Friday   |6               |39  |9        |September|2022-09-01   |3      |2022|273         |0           |Fri 30th Sep 2022|Friday 30th September 2022   |1664517600|0        |NULL                       |
|639   |2022-10-01|1                |Saturday |7               |39  |10       |October  |2022-10-01   |4      |2022|274         |0           |Sat 1st Oct 2022 |Saturday 1st October 2022    |1664604000|0        |NULL                       |
|640   |2022-10-02|2                |Sunday   |1               |40  |10       |October  |2022-10-01   |4      |2022|275         |0           |Sun 2nd Oct 2022 |Sunday 2nd October 2022      |1664690400|0        |NULL                       |
|641   |2022-10-03|3                |Monday   |2               |40  |10       |October  |2022-10-01   |4      |2022|276         |0           |Mon 3rd Oct 2022 |Monday 3rd October 2022      |1664776800|0        |NULL                       |
|642   |2022-10-04|4                |Tuesday  |3               |40  |10       |October  |2022-10-01   |4      |2022|277         |0           |Tue 4th Oct 2022 |Tuesday 4th October 2022     |1664863200|0        |NULL                       |
|643   |2022-10-05|5                |Wednesday|4               |40  |10       |October  |2022-10-01   |4      |2022|278         |0           |Wed 5th Oct 2022 |Wednesday 5th October 2022   |1664949600|0        |NULL                       |
|644   |2022-10-06|6                |Thursday |5               |40  |10       |October  |2022-10-01   |4      |2022|279         |0           |Thu 6th Oct 2022 |Thursday 6th October 2022    |1665036000|0        |NULL                       |
|645   |2022-10-07|7                |Friday   |6               |40  |10       |October  |2022-10-01   |4      |2022|280         |0           |Fri 7th Oct 2022 |Friday 7th October 2022      |1665122400|0        |NULL                       |
|646   |2022-10-08|8                |Saturday |7               |40  |10       |October  |2022-10-01   |4      |2022|281         |0           |Sat 8th Oct 2022 |Saturday 8th October 2022    |1665208800|0        |NULL                       |
|647   |2022-10-09|9                |Sunday   |1               |41  |10       |October  |2022-10-01   |4      |2022|282         |0           |Sun 9th Oct 2022 |Sunday 9th October 2022      |1665295200|0        |NULL                       |
|648   |2022-10-10|10               |Monday   |2               |41  |10       |October  |2022-10-01   |4      |2022|283         |0           |Mon 10th Oct 2022|Monday 10th October 2022     |1665381600|0        |NULL                       |
|649   |2022-10-11|11               |Tuesday  |3               |41  |10       |October  |2022-10-01   |4      |2022|284         |0           |Tue 11th Oct 2022|Tuesday 11th October 2022    |1665468000|0        |NULL                       |
|650   |2022-10-12|12               |Wednesday|4               |41  |10       |October  |2022-10-01   |4      |2022|285         |0           |Wed 12th Oct 2022|Wednesday 12th October 2022  |1665554400|0        |NULL                       |
|651   |2022-10-13|13               |Thursday |5               |41  |10       |October  |2022-10-01   |4      |2022|286         |0           |Thu 13th Oct 2022|Thursday 13th October 2022   |1665640800|0        |NULL                       |
|652   |2022-10-14|14               |Friday   |6               |41  |10       |October  |2022-10-01   |4      |2022|287         |0           |Fri 14th Oct 2022|Friday 14th October 2022     |1665727200|0        |NULL                       |
|653   |2022-10-15|15               |Saturday |7               |41  |10       |October  |2022-10-01   |4      |2022|288         |0           |Sat 15th Oct 2022|Saturday 15th October 2022   |1665813600|0        |NULL                       |
|654   |2022-10-16|16               |Sunday   |1               |42  |10       |October  |2022-10-01   |4      |2022|289         |0           |Sun 16th Oct 2022|Sunday 16th October 2022     |1665900000|0        |NULL                       |
|655   |2022-10-17|17               |Monday   |2               |42  |10       |October  |2022-10-01   |4      |2022|290         |0           |Mon 17th Oct 2022|Monday 17th October 2022     |1665986400|0        |NULL                       |
|656   |2022-10-18|18               |Tuesday  |3               |42  |10       |October  |2022-10-01   |4      |2022|291         |0           |Tue 18th Oct 2022|Tuesday 18th October 2022    |1666072800|0        |NULL                       |
|657   |2022-10-19|19               |Wednesday|4               |42  |10       |October  |2022-10-01   |4      |2022|292         |0           |Wed 19th Oct 2022|Wednesday 19th October 2022  |1666159200|0        |NULL                       |
|658   |2022-10-20|20               |Thursday |5               |42  |10       |October  |2022-10-01   |4      |2022|293         |0           |Thu 20th Oct 2022|Thursday 20th October 2022   |1666245600|0        |NULL                       |
|659   |2022-10-21|21               |Friday   |6               |42  |10       |October  |2022-10-01   |4      |2022|294         |0           |Fri 21st Oct 2022|Friday 21st October 2022     |1666332000|0        |NULL                       |
|660   |2022-10-22|22               |Saturday |7               |42  |10       |October  |2022-10-01   |4      |2022|295         |0           |Sat 22nd Oct 2022|Saturday 22nd October 2022   |1666418400|0        |NULL                       |
|661   |2022-10-23|23               |Sunday   |1               |43  |10       |October  |2022-10-01   |4      |2022|296         |0           |Sun 23rd Oct 2022|Sunday 23rd October 2022     |1666504800|0        |NULL                       |
|662   |2022-10-24|24               |Monday   |2               |43  |10       |October  |2022-10-01   |4      |2022|297         |0           |Mon 24th Oct 2022|Monday 24th October 2022     |1666591200|0        |NULL                       |
|663   |2022-10-25|25               |Tuesday  |3               |43  |10       |October  |2022-10-01   |4      |2022|298         |0           |Tue 25th Oct 2022|Tuesday 25th October 2022    |1666677600|0        |NULL                       |
|664   |2022-10-26|26               |Wednesday|4               |43  |10       |October  |2022-10-01   |4      |2022|299         |0           |Wed 26th Oct 2022|Wednesday 26th October 2022  |1666764000|0        |NULL                       |
|665   |2022-10-27|27               |Thursday |5               |43  |10       |October  |2022-10-01   |4      |2022|300         |0           |Thu 27th Oct 2022|Thursday 27th October 2022   |1666850400|0        |NULL                       |
|666   |2022-10-28|28               |Friday   |6               |43  |10       |October  |2022-10-01   |4      |2022|301         |0           |Fri 28th Oct 2022|Friday 28th October 2022     |1666936800|0        |NULL                       |
|667   |2022-10-29|29               |Saturday |7               |43  |10       |October  |2022-10-01   |4      |2022|302         |0           |Sat 29th Oct 2022|Saturday 29th October 2022   |1667023200|0        |NULL                       |
|668   |2022-10-30|30               |Sunday   |1               |44  |10       |October  |2022-10-01   |4      |2022|303         |0           |Sun 30th Oct 2022|Sunday 30th October 2022     |1667109600|0        |NULL                       |
|669   |2022-10-31|31               |Monday   |2               |44  |10       |October  |2022-10-01   |4      |2022|304         |0           |Mon 31st Oct 2022|Monday 31st October 2022     |1667196000|0        |NULL                       |
|670   |2022-11-01|1                |Tuesday  |3               |44  |11       |November |2022-11-01   |4      |2022|305         |0           |Tue 1st Nov 2022 |Tuesday 1st November 2022    |1667282400|0        |NULL                       |
|671   |2022-11-02|2                |Wednesday|4               |44  |11       |November |2022-11-01   |4      |2022|306         |0           |Wed 2nd Nov 2022 |Wednesday 2nd November 2022  |1667368800|0        |NULL                       |
|672   |2022-11-03|3                |Thursday |5               |44  |11       |November |2022-11-01   |4      |2022|307         |0           |Thu 3rd Nov 2022 |Thursday 3rd November 2022   |1667455200|0        |NULL                       |
|673   |2022-11-04|4                |Friday   |6               |44  |11       |November |2022-11-01   |4      |2022|308         |0           |Fri 4th Nov 2022 |Friday 4th November 2022     |1667541600|0        |NULL                       |
|674   |2022-11-05|5                |Saturday |7               |44  |11       |November |2022-11-01   |4      |2022|309         |0           |Sat 5th Nov 2022 |Saturday 5th November 2022   |1667628000|0        |NULL                       |
|675   |2022-11-06|6                |Sunday   |1               |45  |11       |November |2022-11-01   |4      |2022|310         |0           |Sun 6th Nov 2022 |Sunday 6th November 2022     |1667714400|0        |NULL                       |
|676   |2022-11-07|7                |Monday   |2               |45  |11       |November |2022-11-01   |4      |2022|311         |0           |Mon 7th Nov 2022 |Monday 7th November 2022     |1667804400|0        |NULL                       |
|677   |2022-11-08|8                |Tuesday  |3               |45  |11       |November |2022-11-01   |4      |2022|312         |0           |Tue 8th Nov 2022 |Tuesday 8th November 2022    |1667890800|0        |NULL                       |
|678   |2022-11-09|9                |Wednesday|4               |45  |11       |November |2022-11-01   |4      |2022|313         |0           |Wed 9th Nov 2022 |Wednesday 9th November 2022  |1667977200|0        |NULL                       |
|679   |2022-11-10|10               |Thursday |5               |45  |11       |November |2022-11-01   |4      |2022|314         |0           |Thu 10th Nov 2022|Thursday 10th November 2022  |1668063600|0        |NULL                       |
|680   |2022-11-11|11               |Friday   |6               |45  |11       |November |2022-11-01   |4      |2022|315         |0           |Fri 11th Nov 2022|Friday 11th November 2022    |1668150000|1        |Veteran's Day              |
|681   |2022-11-12|12               |Saturday |7               |45  |11       |November |2022-11-01   |4      |2022|316         |0           |Sat 12th Nov 2022|Saturday 12th November 2022  |1668236400|0        |NULL                       |
|682   |2022-11-13|13               |Sunday   |1               |46  |11       |November |2022-11-01   |4      |2022|317         |0           |Sun 13th Nov 2022|Sunday 13th November 2022    |1668322800|0        |NULL                       |
|683   |2022-11-14|14               |Monday   |2               |46  |11       |November |2022-11-01   |4      |2022|318         |0           |Mon 14th Nov 2022|Monday 14th November 2022    |1668409200|0        |NULL                       |
|684   |2022-11-15|15               |Tuesday  |3               |46  |11       |November |2022-11-01   |4      |2022|319         |0           |Tue 15th Nov 2022|Tuesday 15th November 2022   |1668495600|0        |NULL                       |
|685   |2022-11-16|16               |Wednesday|4               |46  |11       |November |2022-11-01   |4      |2022|320         |0           |Wed 16th Nov 2022|Wednesday 16th November 2022 |1668582000|0        |NULL                       |
|686   |2022-11-17|17               |Thursday |5               |46  |11       |November |2022-11-01   |4      |2022|321         |0           |Thu 17th Nov 2022|Thursday 17th November 2022  |1668668400|0        |NULL                       |
|687   |2022-11-18|18               |Friday   |6               |46  |11       |November |2022-11-01   |4      |2022|322         |0           |Fri 18th Nov 2022|Friday 18th November 2022    |1668754800|0        |NULL                       |
|688   |2022-11-19|19               |Saturday |7               |46  |11       |November |2022-11-01   |4      |2022|323         |0           |Sat 19th Nov 2022|Saturday 19th November 2022  |1668841200|0        |NULL                       |
|689   |2022-11-20|20               |Sunday   |1               |47  |11       |November |2022-11-01   |4      |2022|324         |0           |Sun 20th Nov 2022|Sunday 20th November 2022    |1668927600|0        |NULL                       |
|690   |2022-11-21|21               |Monday   |2               |47  |11       |November |2022-11-01   |4      |2022|325         |0           |Mon 21st Nov 2022|Monday 21st November 2022    |1669014000|0        |NULL                       |
|691   |2022-11-22|22               |Tuesday  |3               |47  |11       |November |2022-11-01   |4      |2022|326         |0           |Tue 22nd Nov 2022|Tuesday 22nd November 2022   |1669100400|0        |NULL                       |
|692   |2022-11-23|23               |Wednesday|4               |47  |11       |November |2022-11-01   |4      |2022|327         |0           |Wed 23rd Nov 2022|Wednesday 23rd November 2022 |1669186800|0        |NULL                       |
|693   |2022-11-24|24               |Thursday |5               |47  |11       |November |2022-11-01   |4      |2022|328         |0           |Thu 24th Nov 2022|Thursday 24th November 2022  |1669273200|0        |NULL                       |
|694   |2022-11-25|25               |Friday   |6               |47  |11       |November |2022-11-01   |4      |2022|329         |0           |Fri 25th Nov 2022|Friday 25th November 2022    |1669359600|0        |NULL                       |
|695   |2022-11-26|26               |Saturday |7               |47  |11       |November |2022-11-01   |4      |2022|330         |0           |Sat 26th Nov 2022|Saturday 26th November 2022  |1669446000|0        |NULL                       |
|696   |2022-11-27|27               |Sunday   |1               |48  |11       |November |2022-11-01   |4      |2022|331         |0           |Sun 27th Nov 2022|Sunday 27th November 2022    |1669532400|0        |NULL                       |
|697   |2022-11-28|28               |Monday   |2               |48  |11       |November |2022-11-01   |4      |2022|332         |0           |Mon 28th Nov 2022|Monday 28th November 2022    |1669618800|0        |NULL                       |
|698   |2022-11-29|29               |Tuesday  |3               |48  |11       |November |2022-11-01   |4      |2022|333         |0           |Tue 29th Nov 2022|Tuesday 29th November 2022   |1669705200|0        |NULL                       |
|699   |2022-11-30|30               |Wednesday|4               |48  |11       |November |2022-11-01   |4      |2022|334         |0           |Wed 30th Nov 2022|Wednesday 30th November 2022 |1669791600|0        |NULL                       |
|700   |2022-12-01|1                |Thursday |5               |48  |12       |December |2022-12-01   |4      |2022|335         |0           |Thu 1st Dec 2022 |Thursday 1st December 2022   |1669878000|0        |NULL                       |
|701   |2022-12-02|2                |Friday   |6               |48  |12       |December |2022-12-01   |4      |2022|336         |0           |Fri 2nd Dec 2022 |Friday 2nd December 2022     |1669964400|0        |NULL                       |
|702   |2022-12-03|3                |Saturday |7               |48  |12       |December |2022-12-01   |4      |2022|337         |0           |Sat 3rd Dec 2022 |Saturday 3rd December 2022   |1670050800|0        |NULL                       |
|703   |2022-12-04|4                |Sunday   |1               |49  |12       |December |2022-12-01   |4      |2022|338         |0           |Sun 4th Dec 2022 |Sunday 4th December 2022     |1670137200|0        |NULL                       |
|704   |2022-12-05|5                |Monday   |2               |49  |12       |December |2022-12-01   |4      |2022|339         |0           |Mon 5th Dec 2022 |Monday 5th December 2022     |1670223600|0        |NULL                       |
|705   |2022-12-06|6                |Tuesday  |3               |49  |12       |December |2022-12-01   |4      |2022|340         |0           |Tue 6th Dec 2022 |Tuesday 6th December 2022    |1670310000|0        |NULL                       |
|706   |2022-12-07|7                |Wednesday|4               |49  |12       |December |2022-12-01   |4      |2022|341         |0           |Wed 7th Dec 2022 |Wednesday 7th December 2022  |1670396400|0        |NULL                       |
|707   |2022-12-08|8                |Thursday |5               |49  |12       |December |2022-12-01   |4      |2022|342         |0           |Thu 8th Dec 2022 |Thursday 8th December 2022   |1670482800|0        |NULL                       |
|708   |2022-12-09|9                |Friday   |6               |49  |12       |December |2022-12-01   |4      |2022|343         |0           |Fri 9th Dec 2022 |Friday 9th December 2022     |1670569200|0        |NULL                       |
|709   |2022-12-10|10               |Saturday |7               |49  |12       |December |2022-12-01   |4      |2022|344         |0           |Sat 10th Dec 2022|Saturday 10th December 2022  |1670655600|0        |NULL                       |
|710   |2022-12-11|11               |Sunday   |1               |50  |12       |December |2022-12-01   |4      |2022|345         |0           |Sun 11th Dec 2022|Sunday 11th December 2022    |1670742000|0        |NULL                       |
|711   |2022-12-12|12               |Monday   |2               |50  |12       |December |2022-12-01   |4      |2022|346         |0           |Mon 12th Dec 2022|Monday 12th December 2022    |1670828400|0        |NULL                       |
|712   |2022-12-13|13               |Tuesday  |3               |50  |12       |December |2022-12-01   |4      |2022|347         |0           |Tue 13th Dec 2022|Tuesday 13th December 2022   |1670914800|0        |NULL                       |
|713   |2022-12-14|14               |Wednesday|4               |50  |12       |December |2022-12-01   |4      |2022|348         |0           |Wed 14th Dec 2022|Wednesday 14th December 2022 |1671001200|0        |NULL                       |
|714   |2022-12-15|15               |Thursday |5               |50  |12       |December |2022-12-01   |4      |2022|349         |0           |Thu 15th Dec 2022|Thursday 15th December 2022  |1671087600|0        |NULL                       |
|715   |2022-12-16|16               |Friday   |6               |50  |12       |December |2022-12-01   |4      |2022|350         |0           |Fri 16th Dec 2022|Friday 16th December 2022    |1671174000|0        |NULL                       |
|716   |2022-12-17|17               |Saturday |7               |50  |12       |December |2022-12-01   |4      |2022|351         |0           |Sat 17th Dec 2022|Saturday 17th December 2022  |1671260400|0        |NULL                       |
|717   |2022-12-18|18               |Sunday   |1               |51  |12       |December |2022-12-01   |4      |2022|352         |0           |Sun 18th Dec 2022|Sunday 18th December 2022    |1671346800|0        |NULL                       |
|718   |2022-12-19|19               |Monday   |2               |51  |12       |December |2022-12-01   |4      |2022|353         |0           |Mon 19th Dec 2022|Monday 19th December 2022    |1671433200|0        |NULL                       |
|719   |2022-12-20|20               |Tuesday  |3               |51  |12       |December |2022-12-01   |4      |2022|354         |0           |Tue 20th Dec 2022|Tuesday 20th December 2022   |1671519600|0        |NULL                       |
|720   |2022-12-21|21               |Wednesday|4               |51  |12       |December |2022-12-01   |4      |2022|355         |0           |Wed 21st Dec 2022|Wednesday 21st December 2022 |1671606000|0        |NULL                       |
|721   |2022-12-22|22               |Thursday |5               |51  |12       |December |2022-12-01   |4      |2022|356         |0           |Thu 22nd Dec 2022|Thursday 22nd December 2022  |1671692400|0        |NULL                       |
|722   |2022-12-23|23               |Friday   |6               |51  |12       |December |2022-12-01   |4      |2022|357         |0           |Fri 23rd Dec 2022|Friday 23rd December 2022    |1671778800|0        |NULL                       |
|723   |2022-12-24|24               |Saturday |7               |51  |12       |December |2022-12-01   |4      |2022|358         |0           |Sat 24th Dec 2022|Saturday 24th December 2022  |1671865200|1        |Christmas Eve Day          |
|724   |2022-12-25|25               |Sunday   |1               |52  |12       |December |2022-12-01   |4      |2022|359         |0           |Sun 25th Dec 2022|Sunday 25th December 2022    |1671951600|1        |Christmas Day              |
|725   |2022-12-26|26               |Monday   |2               |52  |12       |December |2022-12-01   |4      |2022|360         |0           |Mon 26th Dec 2022|Monday 26th December 2022    |1672038000|0        |NULL                       |
|726   |2022-12-27|27               |Tuesday  |3               |52  |12       |December |2022-12-01   |4      |2022|361         |0           |Tue 27th Dec 2022|Tuesday 27th December 2022   |1672124400|0        |NULL                       |
|727   |2022-12-28|28               |Wednesday|4               |52  |12       |December |2022-12-01   |4      |2022|362         |0           |Wed 28th Dec 2022|Wednesday 28th December 2022 |1672210800|0        |NULL                       |
|728   |2022-12-29|29               |Thursday |5               |52  |12       |December |2022-12-01   |4      |2022|363         |0           |Thu 29th Dec 2022|Thursday 29th December 2022  |1672297200|0        |NULL                       |
|729   |2022-12-30|30               |Friday   |6               |52  |12       |December |2022-12-01   |4      |2022|364         |0           |Fri 30th Dec 2022|Friday 30th December 2022    |1672383600|0        |NULL                       |
|730   |2022-12-31|31               |Saturday |7               |52  |12       |December |2022-12-01   |4      |2022|365         |0           |Sat 31st Dec 2022|Saturday 31st December 2022  |1672470000|1        |New Year's Eve Day         |
+------+----------+-----------------+---------+----------------+----+---------+---------+-------------+-------+----+------------+------------+-----------------+-----------------------------+----------+---------+---------------------------+
